Movie_Title,Domestic,International,Budget,Distributor,MPAA-Rating,Runtime,Genres,Release_Year
The Boy in the Striped Pajamas,9046156,31370407,36000000.0,Miramax,PG-13,94,History,2008
The Boy in the Striped Pajamas,9046156,31370407,36000000.0,Miramax,PG-13,94,War,2008
Sex Drive,8402485,10353451,19000000.0,Summit Entertainment,R,109,Comedy,2008
Sex Drive,8402485,10353451,19000000.0,Summit Entertainment,R,109,Romance,2008
Punisher: War Zone,8050977,2110516,35000000.0,Lionsgate,R,103,Action,2008
Punisher: War Zone,8050977,2110516,35000000.0,Lionsgate,R,103,Crime,2008
Punisher: War Zone,8050977,2110516,35000000.0,Lionsgate,R,103,Drama,2008
Punisher: War Zone,8050977,2110516,35000000.0,Lionsgate,R,103,Thriller,2008
Miracle at St. Anna,7919117,1414537,45000000.0,Walt Disney Studios Motion Pictures,R,160,Action,2008
Miracle at St. Anna,7919117,1414537,45000000.0,Walt Disney Studios Motion Pictures,R,160,Drama,2008
Miracle at St. Anna,7919117,1414537,45000000.0,Walt Disney Studios Motion Pictures,R,160,War,2008
City of Ember,7873007,10056677,55000000.0,Twentieth Century Fox,PG,90,Adventure,2008
City of Ember,7873007,10056677,55000000.0,Twentieth Century Fox,PG,90,Family,2008
City of Ember,7873007,10056677,55000000.0,Twentieth Century Fox,PG,90,Fantasy,2008
City of Ember,7873007,10056677,55000000.0,Twentieth Century Fox,PG,90,Sci-Fi,2008
Cadillac Records,8195551,688093,12000000.0,Sony Pictures Entertainment (SPE),R,109,Biography,2008
Cadillac Records,8195551,688093,12000000.0,Sony Pictures Entertainment (SPE),R,109,Drama,2008
Cadillac Records,8195551,688093,12000000.0,Sony Pictures Entertainment (SPE),R,109,Music,2008
In Bruges,7800824,26284925,36000000.0,Focus Features,R,107,Comedy,2008
In Bruges,7800824,26284925,36000000.0,Focus Features,R,107,Crime,2008
In Bruges,7800824,26284925,36000000.0,Focus Features,R,107,Drama,2008
In Bruges,7800824,26284925,36000000.0,Focus Features,R,107,Thriller,2008
Expelled: No Intelligence Allowed,7720487,7720487,36000000.0,Rocky Mountain Pictures,PG,97,Documentary,2008
Over Her Dead Body,7563670,13894441,36000000.0,New Line Cinema,PG-13,95,Comedy,2008
Over Her Dead Body,7563670,13894441,36000000.0,New Line Cinema,PG-13,95,Fantasy,2008
Over Her Dead Body,7563670,13894441,36000000.0,New Line Cinema,PG-13,95,Romance,2008
Nothing Like the Holidays,7503736,15754,36000000.0,Overture Films,PG-13,98,Comedy,2008
Nothing Like the Holidays,7503736,15754,36000000.0,Overture Films,PG-13,98,Drama,2008
Nothing Like the Holidays,7503736,15754,36000000.0,Overture Films,PG-13,98,Romance,2008
How She Move,7070641,1588571,36000000.0,Paramount Vantage,PG-13,94,Drama,2008
An American Carol,7013191,7013191,20000000.0,Vivendi Entertainment,PG-13,83,Comedy,2008
An American Carol,7013191,7013191,20000000.0,Vivendi Entertainment,PG-13,83,Fantasy,2008
The Orphanage,7161284,71477703,36000000.0,Picturehouse,R,105,Drama,2007
The Orphanage,7161284,71477703,36000000.0,Picturehouse,R,105,Horror,2007
The Orphanage,7161284,71477703,36000000.0,Picturehouse,R,105,Mystery,2007
The Orphanage,7161284,71477703,36000000.0,Picturehouse,R,105,Thriller,2007
Strange Wilderness,6575282,389452,36000000.0,Paramount Classics,R,87,Adventure,2008
Strange Wilderness,6575282,389452,36000000.0,Paramount Classics,R,87,Comedy,2008
Brideshead Revisited,6432256,7018930,36000000.0,Miramax,PG-13,134,Drama,2008
Brideshead Revisited,6432256,7018930,36000000.0,Miramax,PG-13,134,Romance,2008
The Rocker,6409528,2399407,15000000.0,Twentieth Century Fox,PG-13,102,Comedy,2008
The Rocker,6409528,2399407,15000000.0,Twentieth Century Fox,PG-13,102,Music,2008
Tell No One,6177192,27229800,36000000.0,Music Box Films,Not Rated,131,Crime,2008
Tell No One,6177192,27229800,36000000.0,Music Box Films,Not Rated,131,Drama,2008
Tell No One,6177192,27229800,36000000.0,Music Box Films,Not Rated,131,Mystery,2008
Tell No One,6177192,27229800,36000000.0,Music Box Films,Not Rated,131,Romance,2008
Tell No One,6177192,27229800,36000000.0,Music Box Films,Not Rated,131,Thriller,2008
Run Fatboy Run,6003262,27475659,10000000.0,Picturehouse,PG-13,100,Comedy,2008
Run Fatboy Run,6003262,27475659,10000000.0,Picturehouse,PG-13,100,Romance,2008
Run Fatboy Run,6003262,27475659,10000000.0,Picturehouse,PG-13,100,Sport,2008
Gran Torino,148095302,121862926,33000000.0,Warner Bros.,R,116,Drama,2008
Mongol: The Rise of Genghis Khan,5705761,20821749,18000000.0,Picturehouse,R,126,Action,2008
Mongol: The Rise of Genghis Khan,5705761,20821749,18000000.0,Picturehouse,R,126,Biography,2008
Mongol: The Rise of Genghis Khan,5705761,20821749,18000000.0,Picturehouse,R,126,Drama,2008
Mongol: The Rise of Genghis Khan,5705761,20821749,18000000.0,Picturehouse,R,126,History,2008
Mongol: The Rise of Genghis Khan,5705761,20821749,18000000.0,Picturehouse,R,126,War,2008
RocknRolla,5700626,20040237,36000000.0,Warner Bros.,R,114,Action,2008
RocknRolla,5700626,20040237,36000000.0,Warner Bros.,R,114,Crime,2008
RocknRolla,5700626,20040237,36000000.0,Warner Bros.,R,114,Thriller,2008
Shine a Light,5505267,10268084,36000000.0,Paramount Vantage,PG-13,122,Biography,2008
Shine a Light,5505267,10268084,36000000.0,Paramount Vantage,PG-13,122,Documentary,2008
Shine a Light,5505267,10268084,36000000.0,Paramount Vantage,PG-13,122,Music,2008
The Diving Bell and the Butterfly,6003227,13776889,36000000.0,Miramax,PG-13,112,Biography,2008
The Diving Bell and the Butterfly,6003227,13776889,36000000.0,Miramax,PG-13,112,Drama,2008
Hamlet 2,4886216,39072,9000000.0,Focus Features,R,92,Comedy,2008
Hamlet 2,4886216,39072,9000000.0,Focus Features,R,92,Music,2008
The Savages,6623082,4030139,36000000.0,Fox Searchlight Pictures,R,114,Comedy,2007
The Savages,6623082,4030139,36000000.0,Fox Searchlight Pictures,R,114,Drama,2007
In the Name of the King: A Dungeon Siege Tale,4775656,8322259,36000000.0,Freestyle Releasing,PG-13,127,Action,2008
In the Name of the King: A Dungeon Siege Tale,4775656,8322259,36000000.0,Freestyle Releasing,PG-13,127,Adventure,2008
In the Name of the King: A Dungeon Siege Tale,4775656,8322259,36000000.0,Freestyle Releasing,PG-13,127,Fantasy,2008
In the Name of the King: A Dungeon Siege Tale,4775656,8322259,36000000.0,Freestyle Releasing,PG-13,127,Thriller,2008
In the Name of the King: A Dungeon Siege Tale,4775656,8322259,36000000.0,Freestyle Releasing,PG-13,127,War,2008
College,4694636,1570847,7000000.0,Metro-Goldwyn-Mayer (MGM),R,94,Comedy,2008
Deception,4598506,13174000,36000000.0,Twentieth Century Fox,R,107,Crime,2008
Deception,4598506,13174000,36000000.0,Twentieth Century Fox,R,107,Drama,2008
Deception,4598506,13174000,36000000.0,Twentieth Century Fox,R,107,Mystery,2008
Deception,4598506,13174000,36000000.0,Twentieth Century Fox,R,107,Thriller,2008
Flash of Genius,4442377,360576,36000000.0,Universal Pictures,PG-13,119,Biography,2008
Flash of Genius,4442377,360576,36000000.0,Universal Pictures,PG-13,119,Drama,2008
Frost/Nixon,18622031,8804304,25000000.0,Universal Pictures,R,122,Biography,2008
Frost/Nixon,18622031,8804304,25000000.0,Universal Pictures,R,122,Drama,2008
Frost/Nixon,18622031,8804304,25000000.0,Universal Pictures,R,122,History,2008
Persepolis,4445756,18338222,36000000.0,Sony Pictures Classics,PG-13,96,Animation,2007
Persepolis,4445756,18338222,36000000.0,Sony Pictures Classics,PG-13,96,Biography,2007
Persepolis,4445756,18338222,36000000.0,Sony Pictures Classics,PG-13,96,Drama,2007
Persepolis,4445756,18338222,36000000.0,Sony Pictures Classics,PG-13,96,History,2007
Persepolis,4445756,18338222,36000000.0,Sony Pictures Classics,PG-13,96,War,2007
Witless Protection,4161625,4161625,36000000.0,Lionsgate,PG-13,99,Comedy,2008
Witless Protection,4161625,4161625,36000000.0,Lionsgate,PG-13,99,Crime,2008
Bottle Shock,4078607,549946,36000000.0,Freestyle Releasing,PG-13,110,Comedy,2008
Bottle Shock,4078607,549946,36000000.0,Freestyle Releasing,PG-13,110,Drama,2008
Young@Heart,3992189,3104813,36000000.0,Fox Searchlight Pictures,PG,107,Documentary,2008
Young@Heart,3992189,3104813,36000000.0,Fox Searchlight Pictures,PG,107,Music,2008
Charlie Bartlett,3951699,1303287,12000000.0,Metro-Goldwyn-Mayer (MGM),R,97,Comedy,2008
Charlie Bartlett,3951699,1303287,12000000.0,Metro-Goldwyn-Mayer (MGM),R,97,Drama,2008
Charlie Bartlett,3951699,1303287,12000000.0,Metro-Goldwyn-Mayer (MGM),R,97,Romance,2008
X-Men Origins: Wolverine,179883157,193179707,150000000.0,Twentieth Century Fox,PG-13,107,Action,2009
X-Men Origins: Wolverine,179883157,193179707,150000000.0,Twentieth Century Fox,PG-13,107,Sci-Fi,2009
Night at the Museum: Battle of the Smithsonian,177243721,235862449,150000000.0,Twentieth Century Fox,PG,105,Adventure,2009
Night at the Museum: Battle of the Smithsonian,177243721,235862449,150000000.0,Twentieth Century Fox,PG,105,Comedy,2009
Night at the Museum: Battle of the Smithsonian,177243721,235862449,150000000.0,Twentieth Century Fox,PG,105,Family,2009
Night at the Museum: Battle of the Smithsonian,177243721,235862449,150000000.0,Twentieth Century Fox,PG,105,Fantasy,2009
The Proposal,163958031,153417000,40000000.0,Walt Disney Studios Motion Pictures,PG-13,108,Comedy,2009
The Proposal,163958031,153417000,40000000.0,Walt Disney Studios Motion Pictures,PG-13,108,Drama,2009
The Proposal,163958031,153417000,40000000.0,Walt Disney Studios Motion Pictures,PG-13,108,Romance,2009
2012,166112167,603567306,200000000.0,Sony Pictures Entertainment (SPE),PG-13,158,Action,2009
2012,166112167,603567306,200000000.0,Sony Pictures Entertainment (SPE),PG-13,158,Adventure,2009
2012,166112167,603567306,200000000.0,Sony Pictures Entertainment (SPE),PG-13,158,Sci-Fi,2009
Fast & Furious,155064265,205300000,85000000.0,Universal Pictures,PG-13,107,Action,2009
Fast & Furious,155064265,205300000,85000000.0,Universal Pictures,PG-13,107,Thriller,2009
G.I. Joe: The Rise of Cobra,150201498,152267519,175000000.0,Paramount Pictures,PG-13,118,Action,2009
G.I. Joe: The Rise of Cobra,150201498,152267519,175000000.0,Paramount Pictures,PG-13,118,Adventure,2009
G.I. Joe: The Rise of Cobra,150201498,152267519,175000000.0,Paramount Pictures,PG-13,118,Sci-Fi,2009
G.I. Joe: The Rise of Cobra,150201498,152267519,175000000.0,Paramount Pictures,PG-13,118,Thriller,2009
Paul Blart: Mall Cop,146336178,37012251,26000000.0,Sony Pictures Entertainment (SPE),PG,91,Action,2009
Paul Blart: Mall Cop,146336178,37012251,26000000.0,Sony Pictures Entertainment (SPE),PG,91,Comedy,2009
Paul Blart: Mall Cop,146336178,37012251,26000000.0,Sony Pictures Entertainment (SPE),PG,91,Crime,2009
Paul Blart: Mall Cop,146336178,37012251,26000000.0,Sony Pictures Entertainment (SPE),PG,91,Family,2009
Taken,145000989,81836771,25000000.0,Twentieth Century Fox,PG-13,90,Action,2009
Taken,145000989,81836771,25000000.0,Twentieth Century Fox,PG-13,90,Crime,2009
Taken,145000989,81836771,25000000.0,Twentieth Century Fox,PG-13,90,Thriller,2009
A Christmas Carol,137855863,187430783,200000000.0,Walt Disney Studios Motion Pictures,PG,96,Animation,2009
A Christmas Carol,137855863,187430783,200000000.0,Walt Disney Studios Motion Pictures,PG,96,Drama,2009
A Christmas Carol,137855863,187430783,200000000.0,Walt Disney Studios Motion Pictures,PG,96,Family,2009
A Christmas Carol,137855863,187430783,200000000.0,Walt Disney Studios Motion Pictures,PG,96,Fantasy,2009
Angels & Demons,133375846,352554970,150000000.0,Sony Pictures Entertainment (SPE),PG-13,138,Action,2009
Angels & Demons,133375846,352554970,150000000.0,Sony Pictures Entertainment (SPE),PG-13,138,Mystery,2009
Angels & Demons,133375846,352554970,150000000.0,Sony Pictures Entertainment (SPE),PG-13,138,Thriller,2009
Terminator Salvation,125322469,246030532,200000000.0,Warner Bros.,PG-13,115,Action,2009
Terminator Salvation,125322469,246030532,200000000.0,Warner Bros.,PG-13,115,Sci-Fi,2009
Cloudy with a Chance of Meatballs,124870275,118135851,100000000.0,Sony Pictures Entertainment (SPE),PG,90,Adventure,2009
Cloudy with a Chance of Meatballs,124870275,118135851,100000000.0,Sony Pictures Entertainment (SPE),PG,90,Animation,2009
Cloudy with a Chance of Meatballs,124870275,118135851,100000000.0,Sony Pictures Entertainment (SPE),PG,90,Comedy,2009
Cloudy with a Chance of Meatballs,124870275,118135851,100000000.0,Sony Pictures Entertainment (SPE),PG,90,Family,2009
Cloudy with a Chance of Meatballs,124870275,118135851,100000000.0,Sony Pictures Entertainment (SPE),PG,90,Fantasy,2009
Cloudy with a Chance of Meatballs,124870275,118135851,100000000.0,Sony Pictures Entertainment (SPE),PG,90,Sci-Fi,2009
Alvin and the Chipmunks: The Squeakquel,219614612,223525393,75000000.0,Twentieth Century Fox,PG,88,Adventure,2009
Alvin and the Chipmunks: The Squeakquel,219614612,223525393,75000000.0,Twentieth Century Fox,PG,88,Animation,2009
Alvin and the Chipmunks: The Squeakquel,219614612,223525393,75000000.0,Twentieth Century Fox,PG,88,Comedy,2009
Alvin and the Chipmunks: The Squeakquel,219614612,223525393,75000000.0,Twentieth Century Fox,PG,88,Family,2009
Alvin and the Chipmunks: The Squeakquel,219614612,223525393,75000000.0,Twentieth Century Fox,PG,88,Fantasy,2009
Alvin and the Chipmunks: The Squeakquel,219614612,223525393,75000000.0,Twentieth Century Fox,PG,88,Music,2009
Inglourious Basterds,120540719,200914970,70000000.0,The Weinstein Company,R,153,Adventure,2009
Inglourious Basterds,120540719,200914970,70000000.0,The Weinstein Company,R,153,Drama,2009
Inglourious Basterds,120540719,200914970,70000000.0,The Weinstein Company,R,153,War,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Action,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Adventure,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Animation,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Comedy,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Family,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Fantasy,2009
G-Force,119436770,173381071,150000000.0,Walt Disney Studios Motion Pictures,PG,88,Sci-Fi,2009
District 9,115646235,95242715,30000000.0,TriStar Pictures,R,112,Action,2009
District 9,115646235,95242715,30000000.0,TriStar Pictures,R,112,Sci-Fi,2009
District 9,115646235,95242715,30000000.0,TriStar Pictures,R,112,Thriller,2009
Couples Retreat,109204945,62639895,70000000.0,Universal Pictures,PG-13,113,Comedy,2009
Paranormal Activity,107918810,85436990,15000.0,Paramount Pictures,R,86,Horror,2009
Paranormal Activity,107918810,85436990,15000.0,Paramount Pictures,R,86,Mystery,2009
Watchmen,107509799,77873014,130000000.0,Warner Bros.,R,162,Action,2009
Watchmen,107509799,77873014,130000000.0,Warner Bros.,R,162,Drama,2009
Watchmen,107509799,77873014,130000000.0,Warner Bros.,R,162,Mystery,2009
Watchmen,107509799,77873014,130000000.0,Warner Bros.,R,162,Sci-Fi,2009
Sherlock Holmes,209028679,315000000,90000000.0,Warner Bros.,PG-13,128,Action,2009
Sherlock Holmes,209028679,315000000,90000000.0,Warner Bros.,PG-13,128,Adventure,2009
Sherlock Holmes,209028679,315000000,90000000.0,Warner Bros.,PG-13,128,Mystery,2009
Public Enemies,97104620,117000000,100000000.0,Universal Pictures,R,140,Biography,2009
Public Enemies,97104620,117000000,100000000.0,Universal Pictures,R,140,Crime,2009
Public Enemies,97104620,117000000,100000000.0,Universal Pictures,R,140,Drama,2009
Public Enemies,97104620,117000000,100000000.0,Universal Pictures,R,140,History,2009
Julie & Julia,94125426,35415096,40000000.0,Sony Pictures Entertainment (SPE),PG-13,123,Biography,2009
Julie & Julia,94125426,35415096,40000000.0,Sony Pictures Entertainment (SPE),PG-13,123,Drama,2009
Julie & Julia,94125426,35415096,40000000.0,Sony Pictures Entertainment (SPE),PG-13,123,Romance,2009
He's Just Not That Into You,93953653,84912505,36000000.0,Warner Bros.,PG-13,129,Comedy,2009
He's Just Not That Into You,93953653,84912505,36000000.0,Warner Bros.,PG-13,129,Drama,2009
He's Just Not That Into You,93953653,84912505,36000000.0,Warner Bros.,PG-13,129,Romance,2009
Madea Goes to Jail,90508336,90508336,36000000.0,Lionsgate,PG-13,103,Comedy,2009
Madea Goes to Jail,90508336,90508336,36000000.0,Lionsgate,PG-13,103,Crime,2009
Madea Goes to Jail,90508336,90508336,36000000.0,Lionsgate,PG-13,103,Drama,2009
The Ugly Truth,88915214,116383693,38000000.0,Sony Pictures Entertainment (SPE),R,96,Comedy,2009
The Ugly Truth,88915214,116383693,38000000.0,Sony Pictures Entertainment (SPE),R,96,Romance,2009
Knowing,79957634,103700864,50000000.0,Summit Entertainment,PG-13,121,Action,2009
Knowing,79957634,103700864,50000000.0,Summit Entertainment,PG-13,121,Drama,2009
Knowing,79957634,103700864,50000000.0,Summit Entertainment,PG-13,121,Sci-Fi,2009
Knowing,79957634,103700864,50000000.0,Summit Entertainment,PG-13,121,Thriller,2009
Hannah Montana: The Movie,79576189,75969090,36000000.0,Walt Disney Studios Motion Pictures,Not Rated,102,Comedy,2009
Hannah Montana: The Movie,79576189,75969090,36000000.0,Walt Disney Studios Motion Pictures,Not Rated,102,Drama,2009
Hannah Montana: The Movie,79576189,75969090,36000000.0,Walt Disney Studios Motion Pictures,Not Rated,102,Family,2009
Hannah Montana: The Movie,79576189,75969090,36000000.0,Walt Disney Studios Motion Pictures,Not Rated,102,Music,2009
Hannah Montana: The Movie,79576189,75969090,36000000.0,Walt Disney Studios Motion Pictures,Not Rated,102,Romance,2009
Where the Wild Things Are,77233467,22906629,100000000.0,Warner Bros.,PG,101,Adventure,2009
Where the Wild Things Are,77233467,22906629,100000000.0,Warner Bros.,PG,101,Drama,2009
Where the Wild Things Are,77233467,22906629,100000000.0,Warner Bros.,PG,101,Family,2009
Where the Wild Things Are,77233467,22906629,100000000.0,Warner Bros.,PG,101,Fantasy,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Adventure,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Animation,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Comedy,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Family,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Fantasy,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Musical,2009
The Princess and the Frog,104400899,162644866,105000000.0,Walt Disney Studios Motion Pictures,Not Rated,97,Romance,2009
Zombieland,75590286,26801794,23600000.0,Sony Pictures Entertainment (SPE),R,88,Adventure,2009
Zombieland,75590286,26801794,23600000.0,Sony Pictures Entertainment (SPE),R,88,Comedy,2009
Zombieland,75590286,26801794,23600000.0,Sony Pictures Entertainment (SPE),R,88,Fantasy,2009
Zombieland,75590286,26801794,23600000.0,Sony Pictures Entertainment (SPE),R,88,Horror,2009
Zombieland,75590286,26801794,23600000.0,Sony Pictures Entertainment (SPE),R,88,Sci-Fi,2009
Coraline,75286229,49310608,60000000.0,Focus Features,PG,100,Animation,2009
Coraline,75286229,49310608,60000000.0,Focus Features,PG,100,Drama,2009
Coraline,75286229,49310608,60000000.0,Focus Features,PG,100,Family,2009
Coraline,75286229,49310608,60000000.0,Focus Features,PG,100,Fantasy,2009
Coraline,75286229,49310608,60000000.0,Focus Features,PG,100,Thriller,2009
Hotel for Dogs,73034460,44218118,36000000.0,DreamWorks,PG,100,Comedy,2009
Hotel for Dogs,73034460,44218118,36000000.0,DreamWorks,PG,100,Family,2009
